start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,flow_type,target_rate_mbps,date,time
186.000116,187.000144,1.0000280141830444,3693520,29547332.255625717,1.0190253643881546,0,2740,0.0,False,False,udp,30,20251009,043418_782517
187.000144,188.000205,1.00006103515625,3777096,30214923.827403113,0.5412810906009706,0,2802,0.0,False,False,udp,30,20251009,043418_782517
188.000205,189.000205,1.0,3750136,30001088.0,0.5446610909426727,0,2782,0.0,False,False,udp,30,20251009,043418_782517
189.000205,190.000204,0.9999989867210388,3754180,30033470.432283722,0.6620614972509056,0,2785,0.0,False,False,udp,30,20251009,043418_782517
190.000204,191.000205,1.0000009536743164,3783836,30270659.131649844,0.3582327414954832,0,2807,0.0,False,False,udp,30,20251009,043418_782517
191.000205,192.000203,0.9999979734420776,3742048,29936444.667939108,0.5178851804684824,0,2776,0.0,False,False,udp,30,20251009,043418_782517
192.000203,193.000199,0.9999960064888,3738004,29904151.42256363,0.5916368411844786,0,2773,0.0,False,False,udp,30,20251009,043418_782517
193.000199,194.000219,1.0000200271606445,3731264,29849514.198983975,0.6509659347078226,0,2768,0.0,False,False,udp,30,20251009,043418_782517
194.000219,195.00022,1.0000009536743164,3781140,30249091.152218673,0.45002660341027917,0,2805,0.0,False,False,udp,30,20251009,043418_782517
195.00022,196.000159,0.9999390244483948,3748788,29992132.7868405,0.482333225049101,0,2781,0.0,False,False,udp,30,20251009,043418_782517
196.000159,197.000204,1.0000449419021606,3720480,29762502.41652834,0.5489797341665994,0,2760,0.0,False,False,udp,30,20251009,043418_782517
197.000204,198.000207,1.0000029802322388,3769008,30151974.1401146,0.47457204317538315,0,2796,0.0,False,False,udp,30,20251009,043418_782517
198.000207,199.000221,1.0000139474868774,3731264,29849695.671761323,0.5388259051721296,0,2768,0.0,False,False,udp,30,20251009,043418_782517
199.000221,200.000202,0.9999809861183167,3754180,30034011.06313283,0.6708156239939606,0,2785,0.0,False,False,udp,30,20251009,043418_782517
200.000202,201.000199,0.9999970197677612,3775748,30206074.0211156,0.4854273007359463,0,2801,0.0,False,False,udp,30,20251009,043418_782517
201.000199,202.000203,1.0000040531158447,3750136,30000966.402607717,0.48468369649269355,0,2782,0.0,False,False,udp,30,20251009,043418_782517
